Business_Name,Rating,Total_Reviews,Stars,Review
Sports World Studio,3.4,63,5,"Es pequeño pero tiene lo necesario, se llena -como todo gym- e n horas pico peroooo, hay buenas clases, el equipo no está viejísimo, al contrario; el staff es amable y te ayuda en todo. A 3 pasos de 3 diferentes supermercados, a media cuadra de Carso… la verdad, vale la pena 😅 …"
Sports World Studio,3.4,63,1,"Muchas decepciones con SW primero nadie quiso darme de alta en el verificador de entrada, me comentaron que fuera a mi club base ya que era mucho trabajo en otro club, luego varias veces se quedaron sin toallas, vas a otro club que no es el tuyo y te ponen cara, y la última es que de un día a otro quitaron Polanco de los multiclub, cuando al principio de año pagas por todos los clubs. No hace la diferencia una persona pero adiós reinscripción. Pd no hagan promociones de todo el año si no se saben administrar y al final quedan mal con el cliente."
Sports World Studio,3.4,63,5,Un buen ambiente para aser ejercicio y si vas en la noche se aprecia muy bonita la vista
Sports World Studio,3.4,63,5,"Me encanta el lugar, el ambiente, el servicio, atención, las clases son increíbles y los coaches súper preparados💗
Vale mucho la pena …"
Sports World Studio,3.4,63,1,Pesimo servicio de la recepcionista Ana que esta en la mañana
Sports World Studio,3.4,63,5,Buena
Sports World Studio,3.4,63,1,cuánto la mensualidad?
Sports World Studio,3.4,63,5,
Sports World Studio,3.4,63,4,
Sports World Studio,3.4,63,5,
Sports World Studio,3.4,63,5,
Sports World Torreón,4.4,72,2,"La persona que atiende las llamadas no te sabe dar más información de paquetes, precios, condiciones, etc.. Te remite al gerente… falta capacitación del personal."
Sports World Torreón,4.4,72,5,Muy bien
Sports World Torreón,4.4,72,5,
Sports World Torreón,4.4,72,4,
Sports World Torreón,4.4,72,5,
Sports World Torreón,4.4,72,3,
Sports World Torreón,4.4,72,5,
Sports World Torreón,4.4,72,5,
Sports World Torreón,4.4,72,5,
Sports World Triangulo Teca,4,119,1,"Es lamentable que al pagar la anualidad te ofrecen muchas cosas que después no cumplen como son las clases que ofecen. Cada vez hay menos clases, se acaban las toallas, no sirven las bocinas ni los ventiladores y se llena mucho por haber cerrado otras sucursales. Han bajado mucho la calidad de su servicio. En conclusión es sumamente caro para lo que en realidad te dan, no lo recomiendo. Y no volvería a pagar otra anualidad. Hay mejores opciones de gimnasios."
Sports World Triangulo Teca,4,119,1,"Nunca tienen clases o las cancelan de último momento. Nunca hay agua 💧, las máquinas no sirven. El sauna parece refrigerador …"
Sports World Triangulo Teca,4,119,3,El lugar es bueno. La atención del personal para volver a pagar la membresía deja mucho que desear. No tienen ganas de atender ni de buscar opciones. Yo creo que los entrenadores no deben de dar la atención al público.
Sports World Triangulo Teca,4,119,1,"La contaminación auditiva es horrible. Entre la música y el ruido de las clases. Cerraron la sucursal de espacio Interlomas, y ahora está no se da abasto."
Sports World Triangulo Teca,4,119,5,Exelente para la mmds........
Sports World Triangulo Teca,4,119,5,
Sports World Triangulo Teca,4,119,5,
Sports World Triangulo Teca,4,119,4,
Sports World Triangulo Teca,4,119,5,
Sports World Triangulo Teca,4,119,4,
Sports World Triangulo Teca,4,119,1,"Es lamentable que al pagar la anualidad te ofrecen muchas cosas que después no cumplen como son las clases que ofecen. Cada vez hay menos clases, se acaban las toallas, no sirven las bocinas ni los ventiladores y se llena mucho por haber cerrado otras sucursales. Han bajado mucho la calidad de su servicio. En conclusión es sumamente caro para lo que en realidad te dan, no lo recomiendo. Y no volvería a pagar otra anualidad. Hay mejores opciones de gimnasios."
Sports World Triangulo Teca,4,119,1,"Nunca tienen clases o las cancelan de último momento. Nunca hay agua 💧, las máquinas no sirven. El sauna parece refrigerador …"
Sports World Triangulo Teca,4,119,3,El lugar es bueno. La atención del personal para volver a pagar la membresía deja mucho que desear. No tienen ganas de atender ni de buscar opciones. Yo creo que los entrenadores no deben de dar la atención al público.
Sports World Triangulo Teca,4,119,1,"La contaminación auditiva es horrible. Entre la música y el ruido de las clases. Cerraron la sucursal de espacio Interlomas, y ahora está no se da abasto."
Sports World Triangulo Teca,4,119,5,Exelente para la mmds........
Sports World Triangulo Teca,4,119,5,
Sports World Triangulo Teca,4,119,5,
Sports World Triangulo Teca,4,119,4,
Sports World Triangulo Teca,4,119,5,
Sports World Triangulo Teca,4,119,4,
Sports World Xola,4.3,753,5,"Gym super completo, aparatos cuidados, entrenadores atentos. Me encanta que no está saturado al punto de no poder utilizar los aparatos, hay clases en diferentes horarios y el personal infinitamente atentos."
Sports World Xola,4.3,753,1,"En una de las regaderas, encontré un pedazo de excremento. Si bien esto fue una situación provocada por un socio, la gente de intendencia debe estar pendiente siempre.
De igual forma encontré un hisopo usado en un locker que quería usar y tres días después seguía el mismo hisopo.
En la alberca no tienen aletas del 7-8. Solo tienen unas tipo pingüino, que no son ideales para el entrenamiento. Ya las solicité e hicieron caso omiso.
Subieron la cuota de mantenimiento éste nuevo año y le dan pésimo mantenimiento."
Sports World Xola,4.3,753,1,"Voy todos los días después del trabajo, los “entrenadores” del área de pesas la primera vez que fui se sortearon mi turno para atenderme, como no pague un plan personalizado pues simplemente me explicaron muy poco de mis ejercicios. Todo el día se la pasan platicando y no están al tanto de las personas que están usando su área. En el baño, lo botes donde se desecha el papel del baño siempre está desbordándose de papeles con suciedad.  Las regaderas tienes que adivinar donde sale agua caliente."
Sports World Xola,4.3,753,1,"El peor gimnasio en el que he entrenado, los instructores nunca están en al área para apoyarte, y cuando lo hacen parece que te están haciendo un favor. Si no pagas los planes personalizados que te ofrecen te atienden de mala gana y te explican los ejercicios muy a fuerza sin prestar atención si verdaderamente los estás haciendo bien o no.
El área de recepción también me decepcionó bastante, no es clara la información que te brindan y nunca pudieron ayudarme a registrarme en la app."
Sports World Xola,4.3,753,3,"Algunos entrenadores hacen lo que sea por evitar atender a los socios que no pagan un entrenador personalizado; por el precio que se paga se espera un mejor servicio. El área de pesas es algo pequeña en comparación con el área de cardio. Y lo de siempre, en horarios muy concurridos las personas que usan varios aparatos para hacer sus propios circuitos son una molestia."
Sports World Xola,4.3,753,5,"La profe de yoga y strech de los domingos es lo máximo, dura y detallista, conoce a sus alumnos. La alberca está bien pero hay que saber en qué horario ir para que no esté tan llena de gente. El vapor y la sauna están súper, en los baños hay shampoo, acondicionador, gel de baño, crema corporal, gel para peinarse fijador, secador,  toallas, plancha de vapor, ... En la sala de máquinas hay mil cosas para hacer de cardio, tronco superior y tronco inferior, TRX. En clases dirigidas también se encuentra un horario muy amplio desde las 6 a.m hasta las 21p.m con zumba, pilates, body pump, bailes, yoga, etc"
Sports World Xola,4.3,753,1,"Una niña empezó a hostigar a mi hija en la alberca, se pidió el apoyo de empleados para que pusieran atención, dudo lo hayan hecho, ayer la empujó a la alberca a propósito, mi niña cae de espaldas al agua y la encargada ni cuenta se dio. Cuando voy a cancelar la suscripción me preguntan por qué cancelo ""deja te cuento por qué"" y el tipo de mostrador me dice ""no ni me cuente la historia, nomás quiero saber por qué cancela"" que terrible servicio"
Sports World Xola,4.3,753,1,"El peor gimnasio del mundo. Me robaron unos tenis y la gerencia no hizo absolutamenre nada. Quiero cancelar mi suscripción y no se puede más que los primeros 20 días, por nueva política. Osea, secuestrado mi pago. Rateros"
Sports World Xola,4.3,753,5,"En cuanto llegue el joven de la receta muy amablemente me atendió Hector si no mal recuerdo. Creo que desde ahí ves lo mejor del lugar por que puede ser que tenga de todo, pero si falta ese toque de buen servicio y atención es suficiente para que no te agrade y no vuelvas más!!"
Sports World Xola,4.3,753,2,"Me gustaría calificarlo más alto pero ha bajado en calidad desde 2020.
Últimamente hay bastantes máquinas con anuncio de “no funciona”, en dos semanas ya me tocó que no haya agua en las fuentes y en general ya no intentan fomentar una cultura de respeto y sanidad con los usuarios; antes te regañaban si no limpiabas las máquinas después de usarlas ahora cualquiera las usa y se va sin quitar su sudor.

A eso le agrego que últimamente me he sentido acosado en las duchas y vestidores. Muchos usuarios, en las duchas, a pesar de estar al fondo, se acercan, te observan y se van a otra, o en otros casos me ha tocado ver a dos usuarios salir de la misma ducha. En los vestidores muchos se quedan sin toalla sin hacer nada por mucho tiempo y esperan a que los voltees a ver (con morbo).

Ojalá fomentaran más una cultura de respeto y sanidad en sus instalaciones ya que, por el precio de la membresía anual/mensual, uno esperaría algo diferente.

EDIT MAYO:
Ahora ya ni toallas tienen. Ya van 3 días en menos de una semana que asisto y dicen ""no tenemos toallas"". Cada vez bajando más la calidad. No fuera su personal intentando ligar con las chicas que son nuevas en el gimnasio que ahí si destinan los recursos.

Honestamente la relación costo-beneficio cada vez se ve peor. Si siguen así no dudaré en no renovar mi suscripción y a esto agregarle que cuesta, normalmente, 2200-2400 MXN por mes... ¿por qué el gimnasio está lleno a todas horas comparándolo con otros como el SmartFit dónde cuesta 1/4 la mensualidad y tiene horas donde no hay tanta gente?

Es horrible que esté constatemente lleno el gimnasio. No conviene si eres vecino porque viene mucha gente que ni vive cerca del gimnasio."
Sports World Xola,4.3,753,4,"Gimnasio completo, agradable, con mucha gente a casi todas horas, por la mensualidad de 3,000 deja mucho que desear, pero tienen muchas promociones casi todo el año."
Sports World Xola,4.3,753,5,"Esta son laa mejores inastalaciones de la cadena en cdmx, los felicito. Disfrutas mucho cualquier actividad que realices y muy buena atención del personal!! Felicidades."
Sports World Xola,4.3,753,2,"Pareciera que estás en un campamento de verano para niños. Incomodisimo ir a hacer ejercicio con niños gritando y corriendo como si estuvieran en un patio de escuela. Debería de realizar sus clases en salones cerrados dónde los niños pudieran ser niños y gritar, brincar etc y dejar al resto de los adultos que NO queremos estar con gritos y juegos, haciendo ejercicio."
Sports World Xola,4.3,753,4,"El local es algo pequeño, pero los aparatos y maquinas están casi nuevas. Bastante bueno."
Sports World Xola,4.3,753,4,"No le invierten a equipo nuevo, las regaderas podrían darle mantenimiento adecuado..."
Sports World Xola,4.3,753,1,"Si van a pedir informes, vayan en la tarde, los de mañana son unos incompetentes, en especial la recepcionista, te inventa información y no se hacen responsables por esto"
Sports World Xola,4.3,753,3,"Agradable lugar, aveces no sirve la alberca como hoy pero lo mejor son los tacos de sirlon que estan en la esquina"
Sports World Xola,4.3,753,3,"Cerraron sin avisar, limitado servicio"
Sports World Xola,4.3,753,5,Excelente atención de todo el staff. Cuenta con todos los servicios
Sports World Xola,4.3,753,5,Variedad de aparatos muy buena atención
Sports World Xola,4.3,753,5,Mi maravilloso club con excelentes instalaciones y servicios para hacer ejercicio.
Sports World Xola,4.3,753,3,Un poco sucio en los baños y los lavabos están rotos
Sports World Xola,4.3,753,4,Instalaciones en buen estado y equipo completo
Sports World Xola,4.3,753,4,"Esta completo,"
Sports World Xola,4.3,753,3,Infested
Sports World Xola,4.3,753,5,
Sports World Xola,4.3,753,4,
Sports World Xola,4.3,753,3,
Sports World Xola,4.3,753,5,
Sports World Xola,4.3,753,3,
Sports World Xola,4.3,753,5,
